@relation R_data_frame

@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
9,9,14,18,32,49,32,81,0.000333,0.135000,7.000000,2835.000000,157.500000,405.000000,128.361619,4,no
9,9,14,18,32,49,32,81,0.000333,0.135000,7.000000,2835.000000,157.500000,405.000000,128.361619,4,no
9,9,12,17,29,47,30,77,0.000333,0.124688,6.000000,2244.387220,124.688179,374.064537,112.506418,3,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
9,9,14,18,32,49,32,81,0.000333,0.135000,7.000000,2835.000000,157.500000,405.000000,128.361619,4,no
9,9,14,18,32,49,32,81,0.000333,0.135000,7.000000,2835.000000,157.500000,405.000000,128.361619,4,no
9,9,12,17,29,47,30,77,0.000333,0.124688,6.000000,2244.387220,124.688179,374.064537,112.506418,3,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
9,9,12,17,29,47,30,77,0.000333,0.124688,6.000000,2244.387220,124.688179,374.064537,112.506418,3,yes
7,7,11,12,23,33,21,54,0.000333,0.081424,5.000000,1221.361728,67.853429,244.272346,81.073298,3,no
9,9,12,17,29,47,30,77,0.000333,0.124688,6.000000,2244.387220,124.688179,374.064537,112.506418,3,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
9,9,12,17,29,47,30,77,0.000333,0.124688,6.000000,2244.387220,124.688179,374.064537,112.506418,3,yes
7,7,11,12,23,33,21,54,0.000333,0.081424,5.000000,1221.361728,67.853429,244.272346,81.073298,3,no
9,9,12,17,29,47,30,77,0.000333,0.124688,6.000000,2244.387220,124.688179,374.064537,112.506418,3,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
6,6,11,11,22,31,19,50,0.000333,0.074324,5.000000,1114.857905,61.936550,222.971581,76.107496,3,no
9,9,12,17,29,47,30,77,0.000333,0.124688,6.000000,2244.387220,124.688179,374.064537,112.506418,3,yes
9,9,12,17,29,47,30,77,0.000333,0.124688,6.000000,2244.387220,124.688179,374.064537,112.506418,3,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
8,8,10,14,24,35,25,60,0.000333,0.091699,5.000000,1375.488750,76.416042,275.097750,86.522250,2,yes
11,11,15,23,38,55,42,97,0.000333,0.169683,7.000000,3563.342782,197.963488,509.048969,162.645284,4,no
11,11,13,20,33,53,36,89,0.000333,0.149650,6.000000,2693.706460,149.650359,448.951077,134.544278,3,yes
11,11,15,23,38,55,42,97,0.000333,0.169683,7.000000,3563.342782,197.963488,509.048969,162.645284,4,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
8,8,9,16,25,34,29,63,0.000333,0.097521,4.000000,1170.251760,65.013987,292.562940,92.529325,2,yes
6,6,11,17,28,31,25,56,0.000333,0.089737,5.000000,1346.059378,74.781077,269.211876,107.540616,3,no
6,6,9,14,23,29,21,50,0.000333,0.075393,4.000000,904.712391,50.261800,226.178098,81.832294,2,yes
6,6,11,17,28,31,25,56,0.000333,0.089737,5.000000,1346.059378,74.781077,269.211876,107.540616,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
11,11,12,19,31,51,36,87,0.000333,0.143672,6.000000,2586.090474,143.671693,431.015079,123.730173,3,yes
11,11,14,20,34,53,38,91,0.000333,0.154320,7.000000,3240.713830,180.039657,462.959119,139.741531,4,no
8,8,9,12,21,33,23,56,0.000333,0.081990,4.000000,983.879103,54.659950,245.969776,71.548875,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,10,11,21,34,21,55,0.000333,0.080526,5.000000,1207.887291,67.104850,241.577458,71.273029,2,yes
7,7,12,12,24,36,23,59,0.000333,0.090171,6.000000,1623.076725,90.170929,270.512788,86.039100,3,no
7,7,10,11,21,34,21,55,0.000333,0.080526,5.000000,1207.887291,67.104850,241.577458,71.273029,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,12,16,28,33,25,58,0.000333,0.092942,6.000000,1672.959513,92.942195,278.826585,107.019550,3,no
7,7,10,15,25,31,23,54,0.000333,0.083589,5.000000,1253.841171,69.657843,250.768234,91.822640,2,yes
7,7,10,15,25,31,23,54,0.000333,0.083589,5.000000,1253.841171,69.657843,250.768234,91.822640,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
8,8,10,14,24,35,25,60,0.000333,0.091699,5.000000,1375.488750,76.416042,275.097750,86.522250,2,yes
11,11,13,20,33,53,36,89,0.000333,0.149650,6.000000,2693.706460,149.650359,448.951077,134.544278,3,yes
11,11,15,22,37,55,40,95,0.000333,0.164966,7.000000,3464.286488,192.460360,494.898070,156.710855,4,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
19,19,14,19,33,91,59,150,0.000333,0.252220,21.000000,15889.841476,882.768971,756.659118,134.013592,4,yes
8,8,10,12,22,35,22,57,0.000333,0.084729,5.000000,1270.938011,70.607667,254.187602,76.238831,2,yes
19,19,16,21,37,93,64,157,0.000333,0.272628,24.000000,19629.220282,1090.512238,817.884178,156.238666,5,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
6,6,10,13,23,30,20,50,0.000333,0.075393,5.000000,1130.890489,62.827249,226.178098,81.324997,2,yes
6,6,10,12,22,30,19,49,0.000333,0.072837,5.000000,1092.560747,60.697819,218.512149,76.238831,2,yes
6,6,12,14,26,32,22,54,0.000333,0.084608,6.000000,1522.942469,84.607915,253.823745,96.322519,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
12,12,12,22,34,52,40,92,0.000333,0.156016,6.000000,2808.279488,156.015527,468.046581,141.127046,3,yes
12,12,14,25,39,54,45,99,0.000333,0.174418,7.000000,3662.783738,203.487985,523.254820,169.399374,4,no
9,9,9,17,26,34,30,64,0.000333,0.100276,4.000000,1203.312568,66.850698,300.828142,98.016193,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
6,6,9,15,24,29,22,51,0.000333,0.077944,4.000000,935.332350,51.962908,233.833088,87.132684,2,yes
6,6,9,14,23,29,21,50,0.000333,0.075393,4.000000,904.712391,50.261800,226.178098,81.832294,2,yes
11,11,14,24,38,54,44,98,0.000333,0.171432,7.000000,3600.078274,200.004349,514.296896,163.342069,4,no
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
6,6,9,15,24,29,22,51,0.000333,0.077944,4.000000,935.332350,51.962908,233.833088,87.132684,2,yes
6,6,9,14,23,29,21,50,0.000333,0.075393,4.000000,904.712391,50.261800,226.178098,81.832294,2,yes
8,8,11,17,28,36,36,72,0.000333,0.115377,10.000000,3461.295544,192.294197,346.129554,107.540616,3,no
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
8,8,11,17,28,36,36,72,0.000333,0.115377,10.000000,3461.295544,192.294197,346.129554,107.540616,3,no
6,6,9,15,24,29,22,51,0.000333,0.077944,4.000000,935.332350,51.962908,233.833088,87.132684,2,yes
6,6,9,14,23,29,21,50,0.000333,0.075393,4.000000,904.712391,50.261800,226.178098,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
8,8,11,17,28,36,36,72,0.000333,0.115377,10.000000,3461.295544,192.294197,346.129554,107.540616,3,no
6,6,9,15,24,29,22,51,0.000333,0.077944,4.000000,935.332350,51.962908,233.833088,87.132684,2,yes
6,6,9,14,23,29,21,50,0.000333,0.075393,4.000000,904.712391,50.261800,226.178098,81.832294,2,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
6,6,9,13,22,31,21,52,0.000333,0.077297,4.000000,927.561777,51.531210,231.890444,76.635041,2,yes
20,20,15,23,38,96,76,172,0.000333,0.300881,21.000000,18955.514179,1053.084121,902.643532,162.645284,5,no
6,6,9,12,21,31,20,51,0.000333,0.074669,4.000000,896.032754,49.779597,224.008189,71.548875,2,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,15,24,33,24,57,0.000333,0.087114,4.000000,1045.371450,58.076192,261.342863,87.132684,2,yes
7,7,9,16,25,33,25,58,0.000333,0.089781,4.000000,1077.374636,59.854146,269.343659,92.529325,2,yes
12,12,15,25,40,59,47,106,0.000333,0.188041,7.000000,3948.870646,219.381703,564.124378,174.699764,4,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
8,8,9,16,25,41,28,69,0.000333,0.106809,4.000000,1281.704308,71.205795,320.426077,92.529325,2,yes
13,13,15,26,41,67,51,118,0.000333,0.210730,7.000000,4425.337956,245.852109,632.191137,180.814792,4,no
8,8,9,17,26,41,29,70,0.000333,0.109677,4.000000,1316.123121,73.117951,329.030780,98.016193,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
6,6,9,15,24,29,22,51,0.000333,0.077944,4.000000,935.332350,51.962908,233.833088,87.132684,2,yes
6,6,9,14,23,29,21,50,0.000333,0.075393,4.000000,904.712391,50.261800,226.178098,81.832294,2,yes
6,6,11,16,27,31,24,55,0.000333,0.087173,5.000000,1307.594063,72.644115,261.518813,102.053748,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,11,16,27,35,25,60,0.000333,0.095098,5.000000,1426.466251,79.248125,285.293250,102.053748,2,yes
13,13,14,26,40,64,51,115,0.000333,0.204007,7.000000,4284.152116,238.008451,612.021731,175.514402,4,no
7,7,11,17,28,35,26,61,0.000333,0.097750,5.000000,1466.243251,81.457958,293.248650,107.540616,2,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,10,17,27,32,27,59,0.000333,0.093513,5.000000,1402.691813,77.927323,280.538363,102.706149,2,yes
14,14,15,27,42,61,57,118,0.000333,0.212098,14.000000,8908.108382,494.894910,636.293456,186.985321,4,no
7,7,10,18,28,32,28,60,0.000333,0.096147,5.000000,1442.206477,80.122582,288.441295,108.277931,2,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
6,6,9,13,22,29,20,49,0.000333,0.072837,4.000000,874.048597,48.558255,218.512149,76.635041,2,yes
6,6,9,14,23,29,21,50,0.000333,0.075393,4.000000,904.712391,50.261800,226.178098,81.832294,2,yes
12,12,14,25,39,54,47,101,0.000333,0.177942,7.000000,3736.779369,207.598854,533.825624,169.399374,4,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
6,6,11,15,26,31,22,53,0.000333,0.083041,5.000000,1245.616525,69.200918,249.123305,96.657107,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
6,6,10,15,25,30,22,52,0.000333,0.080494,5.000000,1207.402609,67.077923,241.480522,91.822640,2,yes
3,3,8,8,16,10,12,22,0.000333,0.029333,4.000000,352.000000,19.555556,88.000000,48.000000,1,no
3,3,8,7,15,10,11,21,0.000333,0.027348,4.000000,328.178810,18.232156,82.044703,43.651484,1,no
3,3,8,8,16,10,12,22,0.000333,0.029333,4.000000,352.000000,19.555556,88.000000,48.000000,1,no
3,3,8,7,15,10,11,21,0.000333,0.027348,4.000000,328.178810,18.232156,82.044703,43.651484,1,no
3,3,8,8,16,10,12,22,0.000333,0.029333,4.000000,352.000000,19.555556,88.000000,48.000000,1,no
3,3,8,8,16,10,12,22,0.000333,0.029333,4.000000,352.000000,19.555556,88.000000,48.000000,1,no
2,2,7,7,14,8,13,21,0.000333,0.026651,3.000000,239.863360,13.325742,79.954453,39.302969,1,no
2,2,7,7,14,8,13,21,0.000333,0.026651,3.000000,239.863360,13.325742,79.954453,39.302969,1,no
2,2,7,5,12,8,9,17,0.000333,0.020315,3.000000,182.833088,10.157394,60.944363,31.261125,1,no
2,2,7,7,14,8,13,21,0.000333,0.026651,3.000000,239.863360,13.325742,79.954453,39.302969,1,no
2,2,7,5,12,8,9,17,0.000333,0.020315,3.000000,182.833088,10.157394,60.944363,31.261125,1,no
2,2,7,7,14,8,13,21,0.000333,0.026651,3.000000,239.863360,13.325742,79.954453,39.302969,1,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
6,6,9,10,19,29,17,46,0.000333,0.065135,4.000000,781.618662,43.423259,195.404666,61.748606,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
